,rownum,adult,budget,genres,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,production_history_gross,genre_10752,genre_12,genre_14,genre_16,genre_80,genre_18,genre_10769,genre_10770,genre_27,genre_28,genre_10402,genre_35,genre_36,genre_99,genre_37,genre_878,genre_9648,genre_53,genre_10749,genre_10751
121,339,0,15000000.0,"[35, 9648]","[6194, 10210]",1994-02-04,107217396.0,86.0,1.0,45167110053.0,1979851322.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
122,342,0,5000000.0,"[53, 18, 10749]","[8, 355, 441, 635, 5358, 8131]",1992-09-02,1862805.0,139.0,1.0,62252107729.0,180645785.83333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
123,344,0,62000000.0,"[28, 18, 53]","[4, 2767]",1994-08-03,215887717.0,141.0,294351587.0,3832345267.0,1372435881.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
124,345,0,45000000.0,"[18, 53, 80, 9648]","[508, 644, 6194]",1994-07-20,117615211.0,119.0,40903593.0,36860877093.0,1460255070.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
125,348,0,15000000.0,"[14, 28, 53]","[14, 4028, 4029, 4030, 6455]",1994-05-11,94000000.0,102.0,1.0,962591177.0,15561423.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
126,350,0,46000000.0,"[14, 35, 10751]","[33, 56, 1353]",1994-05-26,341631208.0,91.0,1.0,1144154616.0,1538366634.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
127,351,0,55000000.0,"[35, 18, 10749]",[4],1994-07-06,677945399.0,142.0,149022650.0,500334917681.0,1888874776.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
128,352,0,6000000.0,"[35, 18, 10749]","[181, 1382, 10163]",1994-03-09,254700832.0,117.0,1.0,89885655210.0,140357202.33333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
129,355,0,45000000.0,"[28, 35, 10749]","[175, 9195]",1994-06-29,61947267.0,123.0,1.0,2113272973.0,344226963.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
130,359,0,45000000.0,"[10751, 16, 18]","[2, 10217]",1994-06-23,788241776.0,89.0,1.0,66142607017.0,612566432.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,360,0,35000000.0,"[18, 36]",[14],1993-12-01,4858139.0,140.0,2075084.0,100185863765.0,72948977.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132,361,0,14000000.0,"[27, 53, 9648, 14]",[12],1994-10-13,18090181.0,112.0,1.0,276347413507.0,834007188.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
133,362,0,23000000.0,"[10749, 35, 80, 14]","[12, 552]",1994-07-29,351583407.0,101.0,1.0,19017171966.0,230111890.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
134,365,0,30000000.0,"[35, 80]",[4],1994-03-18,51132598.0,83.0,1.0,46774360264.0,1718533189.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135,367,0,11500000.0,[18],"[33, 216]",1994-02-18,20079850.0,99.0,1.0,60414198719.0,1430768731.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,368,0,8000000.0,"[80, 18, 53]","[278, 1382]",1993-07-08,2000000.0,98.0,1.0,95007376893.0,172731477.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,372,0,30000000.0,"[28, 12, 80]",[306],1994-06-09,350448145.0,116.0,1.0,510081931747.0,2294364641.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,374,0,27000000.0,"[53, 878, 28, 80]","[33, 467, 552, 1644, 2982, 4248]",1994-09-15,101646581.0,99.0,10736401.0,54726604864.0,666835024.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
139,375,0,115000000.0,"[28, 53]","[306, 574]",1994-07-14,378882411.0,141.0,520000000.0,1210350186.0,1590742145.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
140,378,0,63000000.0,"[18, 28, 37]","[335, 6194, 13040, 24217]",1994-06-24,25052000.0,191.0,1.0,4180679244.0,1217722189.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
141,382,0,10000000.0,"[28, 35, 80]","[175, 915]",1994-11-23,29392418.0,100.0,1.0,394337492649.0,300357458.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
143,388,0,35000000.0,"[28, 12, 53]","[33, 7220]",1994-12-22,99423521.0,102.0,1.0,1687148104.0,1704979268.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
144,400,0,26000000.0,"[28, 14, 878]","[2662, 22240, 25129, 30655]",1994-11-29,36800000.0,99.0,1.0,37649346547.0,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
145,402,0,8000000.0,"[27, 9648, 53]",[12],1994-12-12,8946600.0,95.0,14358033.0,1777102609.0,852097369.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
146,407,0,34000000.0,"[18, 10749]",[5],1993-09-17,32255440.0,139.0,182300000.0,103415504077.0,482060546.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,409,0,17080000.0,"[35, 10751]","[915, 1382, 10201, 12883, 82606, 82607]",1994-01-07,21011500.0,107.0,1.0,133123367823.0,127224125.83333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
148,415,0,50000000.0,"[28, 35, 80]","[4, 30]",1994-05-24,119208989.0,104.0,23562716.0,61850517509.0,884832893.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
149,421,0,13000000.0,"[27, 878, 53]","[6194, 10098, 10099]",1993-06-09,428868.0,87.0,2019469.0,21616571181.0,769815916.6666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
150,423,0,22000000.0,"[18, 80]","[7429, 11308]",1993-09-14,17287898.0,121.0,1.0,243149718814.0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,425,0,13000000.0,"[18, 35]","[5, 1350]",1993-09-03,2570145.0,90.0,1.0,13754778738.0,293474593.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152,426,0,30000000.0,"[28, 80, 18, 53]","[33, 1988, 11393]",1993-11-10,36516012.0,144.0,52861249.0,332505407221.0,773205318.3333334,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
153,429,0,70000000.0,"[28, 12, 53]","[559, 5358, 14723, 23246, 45728, 45729]",1993-05-28,255000211.0,112.0,1.0,11487356052.0,476693542.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
154,431,0,40000000.0,"[18, 9648, 10749, 53]","[915, 1504]",1994-08-19,19726050.0,121.0,1.0,36317342273.0,180291676.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
155,436,0,6900000.0,"[35, 18]","[37, 6556, 10932]",1993-09-24,7993039.0,102.0,1.0,25570334277.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,437,0,57000000.0,"[80, 28, 878]","[1885, 6194]",1993-10-08,159055768.0,115.0,1.0,15583124549.0,1708791584.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
157,448,0,30000000.0,"[35, 10749]","[13, 23]",1993-10-01,11146270.0,94.0,191502426.0,26310891087.0,187208717.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
158,449,0,42000000.0,"[18, 9648, 53]","[4, 932, 1302]",1993-06-30,270248367.0,154.0,9243140.0,2446996617.0,493585207.6666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
159,450,0,20000000.0,"[10751, 12]","[104, 508, 644, 6194, 23397]",1993-07-16,153698625.0,112.0,7434726.0,60456034739.0,570159382.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,452,0,44000000.0,"[12, 28, 53, 80, 9648]",[6194],1993-08-06,368875760.0,130.0,156563139.0,379577758808.0,2580846008.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
161,453,0,35000000.0,"[36, 28, 18, 37]",[5],1993-12-10,18635620.0,115.0,1.0,201530882855.0,539082060.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
162,459,0,18000000.0,"[28, 12, 80, 53]","[33, 467, 11462]",1993-08-20,74189677.0,97.0,1.0,77315049448.0,748475426.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
163,461,0,25000000.0,"[28, 35, 10752]","[306, 11751]",1993-05-21,133752825.0,86.0,181096164.0,31456432872.0,812269003.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
164,469,0,40000000.0,"[28, 18, 53, 80, 9648]","[97, 441]",1993-07-08,176997168.0,128.0,11511031.0,143950368989.0,391120302.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
165,470,0,13000000.0,[18],"[33, 2307]",1993-12-12,65796862.0,133.0,1.0,386225664040.0,1338748767.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,475,0,63000000.0,"[12, 878]","[33, 56]",1993-06-11,920100000.0,127.0,300854823.0,22936134842.0,905380624.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,476,0,9000000.0,"[53, 80]","[278, 3589]",1993-09-01,2395231.0,117.0,1.0,50989596752.0,13896155.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,477,0,1500000.0,"[28, 80, 18, 53]",[285],1993-10-01,418961.0,96.0,1.0,39376849436.0,14661008.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
169,480,0,85000000.0,"[12, 14, 28, 35, 10751]","[441, 55528]",1993-06-18,137298489.0,130.0,1.0,1790202239.0,195665726.5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
170,487,0,13500000.0,"[35, 9648]",[559],1993-08-18,11285588.0,104.0,2735731.0,76253767298.0,1328356157.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
171,488,0,3500000.0,"[18, 28, 80]",[12],1993-05-26,27900000.0,97.0,1.0,31279339538.0,394192904.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,489,0,55000000.0,"[28, 12, 18, 53]","[1885, 6194]",1996-03-15,121969216.0,133.0,1.0,58070928665.0,3076166532.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
173,495,0,25000000.0,"[35, 18, 10751]","[306, 10230]",1993-11-24,441286195.0,125.0,835676356.0,94326902353.0,922534558.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
174,497,0,12000000.0,[12],[441],1994-07-18,15826984.0,107.0,1.0,103868787363.0,720967110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,499,0,20000000.0,"[28, 18, 878, 53]","[441, 1280, 1755, 4972]",1994-04-29,15340000.0,118.0,1.0,275542665603.0,324599138.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
176,502,0,30000000.0,"[80, 18, 53]","[171, 6194]",1993-11-24,135130999.0,138.0,180791321.0,189203584192.0,1650925204.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,503,0,26000000.0,[18],"[559, 1274]",1993-12-22,206678440.0,125.0,272742922.0,322960231322.0,681196054.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,504,0,7000000.0,"[18, 10749]","[418, 5186, 7832, 14089]",1993-05-19,116700000.0,121.0,1.0,20555318618.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,505,0,14000000.0,"[18, 10749]",[5],1993-07-23,27515786.0,109.0,57504069.0,134540579358.0,451974615.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,509,0,11000000.0,[35],"[9195, 10288]",1994-03-09,11439193.0,97.0,1.0,16616378780.0,299391782.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181,510,0,11500000.0,"[18, 10749]","[5, 2370]",1993-11-05,23237911.0,134.0,1.0,172753389131.0,257157993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,511,0,40000000.0,"[35, 10752]","[1504, 9195]",1994-06-03,24332324.0,128.0,107458785.0,518213320.0,343821643.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,514,0,22000000.0,"[28, 12, 80, 878, 53]",[41],1993-04-17,10696210.0,104.0,1.0,20185544047.0,508776456.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
184,515,0,20000000.0,[35],"[9, 306, 5612]",1993-07-28,35739755.0,104.0,1.0,518027038.0,590688094.3333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,516,0,11500000.0,"[28, 80, 18, 53]","[10163, 31080, 36907]",1993-09-13,3275585.0,100.0,1.0,14955732776.0,2051313.3333333333,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
186,518,0,800000.0,"[18, 10749]","[75712, 75713]",1993-10-08,1001437.0,114.0,1.0,64939864758.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,519,0,12000000.0,[18],[559],1993-09-17,22750363.0,114.0,1.0,141067915764.0,1339641745.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,522,0,22000000.0,"[18, 36, 10752]","[33, 56]",1993-11-29,321365567.0,195.0,1220954823.0,14582881716.0,1880833469.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,527,0,13000000.0,"[35, 80, 27, 53]","[11308, 17411]",1994-04-13,7820688.0,95.0,1.0,747381210910.0,8643949.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
190,528,0,25000000.0,"[12, 14, 28, 53, 878]",[33],1994-07-01,48063435.0,108.0,15556340.0,19685910308.0,3223248520.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
191,534,0,21000000.0,"[35, 18, 10749]",[559],1993-06-24,227799884.0,105.0,1.0,59021929723.0,1088970790.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
192,535,0,40000000.0,"[18, 53]","[4, 94856]",1993-05-21,116300000.0,108.0,178051587.0,828597864.0,650298082.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
193,538,0,20000000.0,"[35, 80, 10749]",[559],1993-07-30,11585483.0,93.0,1.0,37478326683.0,1316770674.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
194,541,0,48000000.0,"[12, 35, 10751, 14]","[915, 1504, 1755, 5888, 12288]",1993-05-28,20915465.0,104.0,1.0,559423086.0,38385753.2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
195,542,0,7400000.0,"[28, 12, 53, 80]",[12],1994-04-15,7690013.0,96.0,20146880.0,1164881334.0,452533768.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
196,543,0,50000000.0,"[28, 53]","[915, 1382, 10201, 12883]",1994-09-23,16478900.0,102.0,1.0,465843211.0,280454409.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
197,546,0,18000000.0,"[14, 16, 10751]","[8601, 8835, 9195]",1993-10-09,75634409.0,76.0,1.0,106474174705.0,155276708.66666666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,547,0,30000000.0,"[28, 12, 35]","[2, 175]",1993-11-11,53898845.0,105.0,75948586.0,2479424687.0,561901279.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
199,548,0,25000000.0,"[28, 12, 18, 36, 37]","[915, 1504]",1993-12-25,56505065.0,130.0,1.0,60688206714.0,101114699.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
200,550,0,12500000.0,"[28, 53, 80, 10749]","[342, 3322, 6194, 10210]",1993-09-09,12281551.0,120.0,59509925.0,104686753364.0,860207853.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
201,552,0,27000000.0,"[14, 878, 10751, 16]","[306, 6189]",1994-11-23,13670688.0,80.0,1.0,118351200017.0,1520183351.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
202,579,0,18000000.0,"[35, 10751]","[306, 477]",1990-11-09,476684675.0,103.0,1.0,1847827473.0,23022200.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
203,581,0,28000000.0,"[16, 10751, 35, 12, 14, 10749]",[2],1992-11-25,504050219.0,90.0,1.0,27904480021.0,580237627.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
204,582,0,100000000.0,"[28, 53, 878]","[574, 1280, 5358, 14723, 61409]",1991-07-01,520000000.0,137.0,1.0,54721089571.0,12076407.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
205,583,0,22000000.0,"[12, 18, 37]","[335, 2630]",1990-11-09,424208848.0,181.0,1.0,7287449313.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,586,0,19000000.0,"[80, 18, 53]","[41, 55072]",1991-02-01,272742922.0,119.0,1.0,48417586372.0,17709699.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,588,0,25000000.0,"[10749, 10751, 16, 14, 10402]","[2, 6125, 10282]",1991-11-13,377350553.0,84.0,1.0,9163108676.0,87994893.33333333,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
208,600,0,7000000.0,"[80, 18, 53]","[1382, 10163]",1996-04-05,60611975.0,98.0,6153939.0,53469131890.0,535734853.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,603,0,4000000.0,"[27, 53, 878]","[14, 7405, 15343]",1996-03-08,16675000.0,86.0,15116634.0,26405426531.0,169587833.66666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
210,619,0,30000000.0,"[80, 18, 9648, 53]",[4],1996-04-03,102616183.0,129.0,1.0,27233103577.0,3124208715.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
211,630,0,12000000.0,[35],"[43, 4319]",1996-03-22,4939939.0,108.0,93724108.0,2278164258.0,52862054.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
212,637,0,46000000.0,"[18, 53, 9648, 10752]","[306, 1302]",1996-07-04,100860818.0,117.0,160638883.0,30671419841.0,2644926498.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
213,638,0,80000000.0,"[12, 28, 53]","[4, 44]",1996-05-22,457696359.0,110.0,89377261.0,159183281898.0,1613412449.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
214,643,0,57000000.0,[14],[33],1996-05-31,115267375.0,103.0,63513743.0,134120846885.0,5672129259.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,651,0,38000000.0,"[12, 16, 10751]","[2, 1755]",1996-04-12,28921264.0,79.0,75634409.0,105646356983.0,1276397848.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
216,654,0,13000000.0,"[35, 80, 18]","[12, 14]",1996-04-03,9789900.0,91.0,9563393.0,26056592127.0,1054115699.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217,662,0,80000000.0,"[16, 35, 18, 10751, 14]","[3592, 8816, 55527]",1996-11-15,250200000.0,88.0,1.0,397952644011.0,91544608.66666667,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
218,677,0,25000000.0,"[35, 10749, 18]",[559],1996-04-19,10070000.0,105.0,35419397.0,1572582453.0,2182862641.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
219,690,0,30000000.0,"[28, 12]","[33, 2982, 10828, 38114]",1996-04-19,57400547.0,95.0,1.0,53809848335.0,1300455937.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,697,0,25530000.0,"[12, 10751]","[33, 27128, 38181]",1996-05-17,20080020.0,95.0,1.0,26247587403.0,1884016413.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,701,0,35000000.0,"[10752, 12, 18, 10749]","[83, 582, 5358]",1995-09-20,15000000.0,135.0,1.0,205703966762.0,455021668.6666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,708,0,15000000.0,"[18, 14, 27, 53]",[5],1996-05-03,24769466.0,101.0,1.0,717951592.0,978468723.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
223,715,0,4800000.0,"[28, 18, 80, 53]",[11787],1996-05-10,3014000.0,99.0,1.0,132082958364.0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
224,716,0,75000000.0,"[28, 12, 53]","[915, 10288]",1996-06-06,335062621.0,136.0,141407024.0,85137865702.0,671950880.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
225,719,0,92000000.0,"[28, 12, 18]","[33, 56, 6194, 23370]",1996-05-10,494471524.0,113.0,350448145.0,2401738445.0,3334364378.75,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,730,0,25000000.0,"[28, 9648, 878, 53]","[285, 12450, 12451]",1996-05-31,14048372.0,115.0,1.0,108229569117.0,5026656.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
227,743,0,45000000.0,"[12, 28]","[4, 79, 7965]",1996-06-06,17300889.0,100.0,161133351.0,27739426335.0,1300420132.6666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,744,0,50000000.0,"[18, 53, 80]","[5, 97]",1996-06-28,113309743.0,115.0,1.0,60475981426.0,792432555.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,747,0,45000000.0,"[35, 18, 878]","[70, 915, 2173]",1996-08-09,58620973.0,113.0,352628754.0,30890367434.0,574773175.3333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
230,758,0,4000000.0,"[18, 80]","[14, 181, 358, 359, 9349]",1996-02-23,16491080.0,93.0,1.0,128642057436.0,153775466.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,760,0,75000000.0,"[28, 12, 878]","[306, 347]",1996-06-25,816969268.0,145.0,196567262.0,61318450221.0,2035562472.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
232,762,0,55000000.0,"[18, 9648, 53]","[559, 1236]",1996-08-15,18626419.0,116.0,229178671.0,1962402937.0,1113196028.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
233,763,0,100000000.0,"[18, 16, 10751]",[2],1996-06-21,100138851.0,91.0,377350553.0,34657243174.0,2530777574.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,764,0,47000000.0,"[35, 18, 53]",[441],1996-06-10,102825796.0,96.0,20079850.0,30619197516.0,1021239112.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
235,765,0,27000000.0,[35],"[2090, 8411]",1996-07-04,25023434.0,113.0,1.0,32625530791.0,165315950.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,766,0,100000000.0,"[28, 18, 9648, 53]","[824, 6194]",1996-06-21,242295562.0,115.0,351583407.0,31281408236.0,3151080099.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
237,768,0,54000000.0,"[14, 35, 10749, 878]","[23, 33]",1996-06-26,128769345.0,95.0,107217396.0,256075611880.0,3264099135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
238,777,0,80000000.0,"[28, 12, 53]","[33, 1302]",1996-12-06,159212469.0,115.0,178781118.0,34520893251.0,3359002365.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
239,778,0,30000000.0,"[27, 35]","[11, 33]",1996-07-18,29359216.0,110.0,3291758.0,2212092745.0,2959728868.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
240,779,0,5000000.0,"[18, 9648, 10749]","[97, 441, 11948]",1996-06-21,13269963.0,135.0,1.0,138219524284.0,564140622.3333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
241,781,0,32000000.0,"[18, 14, 10749, 878]",[9195],1996-07-05,152036382.0,123.0,336921417.0,4060518772.0,704863805.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
242,783,0,3500000.0,"[35, 10749]",[43],1996-08-26,9482579.0,96.0,1.0,883068759.0,4939940.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
243,784,0,40000000.0,"[80, 18, 53]","[508, 6194]",1996-07-24,152266007.0,149.0,495047948.0,36190530684.0,3601614234.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,788,0,25000000.0,"[28, 35, 53]",[8411],1996-07-19,17193231.0,98.0,44065653.0,116000382767.0,355655335.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
246,806,0,26000000.0,[35],[258],1996-09-20,116400000.0,102.0,1.0,119331867544.0,191502427.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
247,808,0,80000000.0,"[28, 53]","[9195, 90663]",1996-11-08,309492681.0,117.0,645390358.0,64056639197.0,428450093.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
248,812,0,50000000.0,"[28, 18, 878, 53]","[306, 2377, 20004]",1996-08-02,60209334.0,107.0,531717038.0,1334515399762.0,1597462589.6666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
249,813,0,36000000.0,"[35, 10751, 14]","[216, 559]",1996-08-02,33459416.0,98.0,1.0,31275436141.0,1271021437.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
250,814,0,6000000.0,"[18, 35, 10749]","[14, 1363, 1443]",1996-08-02,22231658.0,121.0,1.0,117554992792.0,168192753.33333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
